,client_id,product_category,product_company,subtype,amount,date,transaction_type
371431,401,5,Yakitoria,Purchase,482,04/01/2020 06:28,Negative
441653,476,6,,Purchase,89,04/01/2020 06:29,Negative
218818,236,6,Arrow,Purchase,55,04/01/2020 06:29,Negative
382390,412,6,Arrow,Purchase,66,01/04/2020 06:30,Negative
893583,963,6,Arrow,Purchase,72,01/04/2020 06:30,Negative
150987,163,6,Moscow subway,Purchase,74,01/04/2020 06:30,Negative
191856,208,6,Arrow,Purchase,56,04/01/2020 06:31,Negative
766367,826,2,SberMarket,Purchase,2874,04/01/2020 06:31,Negative
67871,73,eleven,Rive Gauche,Purchase,1393,04/01/2020 06:31,Negative
710344,765,6,Moscow subway,Purchase,94,04/01/2020 06:31,Negative
250786,271,6,Moscow subway,Purchase,57,04/01/2020 06:31,Negative
94195,101,28,,Translation,1901,04/01/2020 06:32,Negative
176763,191,17,,Purchase,49770,04/01/2020 06:32,Negative
773980,834,6,Arrow,Purchase,70,04/01/2020 06:33,Negative
725083,781,2,Crossroads,Purchase,3066,04/01/2020 06:33,Negative
581020,625,10,Great Moscow Circus,Purchase,493,04/01/2020 06:33,Negative
627388,675,5,Tanuki,Purchase,452,04/01/2020 06:34,Negative
165407,179,5,McDonald's,Purchase,370,04/01/2020 06:34,Negative
395770,426,10,Bowling Club Scooter,Purchase,715,04/01/2020 06:34,Negative
171273,185,eight,Okko,Purchase,321,04/01/2020 06:34,Negative
534560,576,6,,Purchase,58,04/01/2020 06:36,Negative
276864,299,thirteen,WILDBERRIES,Purchase,5129,04/01/2020 06:36,Negative
23007,25,thirteen,H&M,Purchase,8263,04/01/2020 06:36,Negative
528524,569,28,,Translation,1124,04/01/2020 06:36,Negative
617275,664,6,,Purchase,83,04/01/2020 06:37,Negative
715859,770,28,,Replenishment,594,04/01/2020 06:37,Positive
392111,422,28,,Replenishment,2228,04/01/2020 06:37,Positive
390183,420,28,,Translation,2546,04/01/2020 06:37,Negative
206761,224,3,Citymobil,Purchase,821,04/01/2020 06:37,Negative
37458,40,28,,Replenishment,819,04/01/2020 06:38,Positive
35868,39,6,Arrow,Purchase,89,04/01/2020 06:39,Negative
810317,873,5,,Purchase,258,04/01/2020 06:39,Negative
547379,590,5,Tanuki,Purchase,527,04/01/2020 06:40,Negative
624464,671,28,,Translation,1695,04/01/2020 06:40,Negative
318864,344,eleven,Cosmetic center,Purchase,1250,04/01/2020 06:40,Negative
325758,352,thirteen,Lamoda,Purchase,5624,04/01/2020 06:41,Negative
27587,thirty,10,Coral pool,Purchase,786,04/01/2020 06:41,Negative
68822,74,21,,Purchase,1400,04/01/2020 06:41,Negative
747743,805,28,,Replenishment,1104,04/01/2020 06:41,Positive
435345,469,eight,Kinohod,Purchase,404,04/01/2020 06:42,Negative
625496,673,3,GETT,Purchase,537,04/01/2020 06:43,Negative
564895,608,6,Moscow subway,Purchase,57,04/01/2020 06:43,Negative
601373,647,6,,Purchase,57,04/01/2020 06:43,Negative
476610,514,6,Moscow subway,Purchase,98,04/01/2020 06:43,Negative
868664,936,5,KFC,Purchase,465,04/01/2020 06:43,Negative
924953,996,9,White Rabbit,Purchase,442,04/01/2020 06:44,Negative
562881,606,6,,Purchase,85,04/01/2020 06:44,Negative
916515,987,15,Gas station GAZPROMNEFT,Purchase,1502,04/01/2020 06:45,Negative
227969,246,6,,Purchase,71,04/01/2020 06:45,Negative
704841,759,6,,Purchase,91,04/01/2020 06:46,Negative
140403,151,eight,Cinema Pobeda,Purchase,497,04/01/2020 06:46,Negative
693175,747,6,Arrow,Purchase,96,04/01/2020 06:47,Negative
231803,251,3,YandexGO,Purchase,777,04/01/2020 06:47,Negative
785754,847,6,Arrow,Purchase,58,04/01/2020 06:47,Negative
196144,212,10,Theater Magic Lantern,Purchase,399,04/01/2020 06:47,Negative
833747,898,5,KFC,Purchase,563,04/01/2020 06:47,Negative
23774,26,6,Moscow subway,Purchase,91,04/01/2020 06:48,Negative
171917,186,6,Moscow subway,Purchase,87,04/01/2020 06:48,Negative
476204,513,21,,Purchase,1106,04/01/2020 06:49,Negative
423280,456,28,,Replenishment,126,01/04/2020 06:51,Positive
924295,996,2,Auchan,Purchase,1935,01/04/2020 06:51,Negative
436638,471,5,Dodo Pizza,Purchase,323,01/04/2020 06:52,Negative
112813,121,eleven,Rive Gauche,Purchase,1709,01/04/2020 06:53,Negative
605325,651,6,Arrow,Purchase,one hundred,01/04/2020 06:53,Negative
40373,44,5,Tanuki,Purchase,518,01/04/2020 06:54,Negative
725386,781,6,,Purchase,75,01/04/2020 06:54,Negative
770194,830,5,Burger king,Purchase,325,01/04/2020 06:54,Negative
125270,135,6,Arrow,Purchase,68,04/01/2020 06:55,Negative
845025,910,6,,Purchase,68,04/01/2020 06:55,Negative
455403,491,6,Moscow subway,Purchase,78,04/01/2020 06:55,Negative
891660,961,6,Moscow subway,Purchase,54,01/04/2020 06:56,Negative
257991,279,6,,Purchase,56,01/04/2020 06:56,Negative
61268,66,17,,Purchase,29544,01/04/2020 06:56,Negative
415105,448,3,GETT,Purchase,417,01/04/2020 06:57,Negative
616120,662,28,,Replenishment,2737,01/04/2020 06:58,Positive
819967,883,6,,Purchase,98,01/04/2020 07:00,Negative
727670,783,28,,Replenishment,1137,01/04/2020 07:00,Positive
820771,884,6,,Purchase,50,01/04/2020 07:01,Negative
214712,232,6,,Purchase,60,01/04/2020 07:01,Negative
385664,416,5,Dodo Pizza,Purchase,473,01/04/2020 07:01,Negative
189375,205,thirteen,Bershka,Purchase,8341,01/04/2020 07:02,Negative
479485,517,6,,Purchase,56,01/04/2020 07:03,Negative
204022,221,one,Delimobil,Purchase,873,01/04/2020 07:03,Negative
334099,361,9,Storytel,Purchase,356,01/04/2020 07:04,Negative
347470,375,6,,Purchase,63,01/04/2020 07:05,Negative
271458,294,5,PizzaHut,Purchase,529,01/04/2020 07:05,Negative
311686,337,5,Yakitoria,Purchase,481,01/04/2020 07:05,Negative
66998,72,thirteen,Marks & Spencer,Purchase,1869,01/04/2020 07:05,Negative
496262,534,28,,Translation,1728,01/04/2020 07:05,Negative
170394,184,10,Great Moscow Circus,Purchase,212,01/04/2020 07:06,Negative
269187,291,7,Pharmacy 23 plus,Purchase,536,01/04/2020 07:07,Negative
573013,617,6,Arrow,Purchase,82,01/04/2020 07:07,Negative
35006,38,6,Moscow subway,Purchase,85,01/04/2020 07:07,Negative
542081,584,6,Moscow subway,Purchase,77,01/04/2020 07:10,Negative
666968,718,6,Arrow,Purchase,75,01/04/2020 07:11,Negative
593770,639,5,Burger king,Purchase,485,01/04/2020 07:11,Negative
846954,912,6,,Purchase,70,01/04/2020 07:12,Negative
466158,503,5,,Purchase,439,01/04/2020 07:12,Negative
128925,139,5,Burger king,Purchase,250,01/04/2020 07:13,Negative
776462,837,one,Carousel,Purchase,741,01/04/2020 07:13,Negative
378036,408,2,Yandex.Lavka,Purchase,2126,01/04/2020 07:13,Negative
405474,437,6,Arrow,Purchase,53,01/04/2020 07:13,Negative
796555,858,28,,Replenishment,2776,01/04/2020 07:14,Positive
496223,534,28,,Translation,1378,01/04/2020 07:14,Negative
160806,173,28,,Replenishment,823,01/04/2020 07:14,Positive
226554,245,5,Tanuki,Purchase,409,01/04/2020 07:14,Negative
338342,366,6,,Purchase,70,01/04/2020 07:14,Negative
20626,23,2,Auchan,Purchase,2543,01/04/2020 07:15,Negative
264288,286,6,Arrow,Purchase,66,01/04/2020 07:15,Negative
221373,239,6,Moscow subway,Purchase,74,01/04/2020 07:15,Negative
511242,551,one,Carousel,Purchase,870,01/04/2020 07:15,Negative
7118,eight,6,Moscow subway,Purchase,76,01/04/2020 07:18,Negative
441537,476,6,Moscow subway,Purchase,89,01/04/2020 07:18,Negative
289725,313,eight,Kinohod,Purchase,321,01/04/2020 07:19,Negative
785083,846,eight,Karo Film,Purchase,395,01/04/2020 07:19,Negative
856847,923,6,Moscow subway,Purchase,77,01/04/2020 07:19,Negative
500771,539,eight,Kinohod,Purchase,339,01/04/2020 07:20,Negative
28080,31,6,Arrow,Purchase,65,01/04/2020 07:21,Negative
193465,209,28,,Replenishment,1444,01/04/2020 07:21,Positive
252139,273,one,Carousel,Purchase,563,01/04/2020 07:21,Negative
583730,628,6,,Purchase,78,01/04/2020 07:21,Negative
96963,104,17,,Purchase,15874,01/04/2020 07:22,Negative
861530,928,6,Moscow subway,Purchase,88,01/04/2020 07:24,Negative
371074,400,10,Great Moscow Circus,Purchase,318,01/04/2020 07:25,Negative
571107,615,6,Arrow,Purchase,74,01/04/2020 07:25,Negative
607981,654,6,,Purchase,89,01/04/2020 07:25,Negative
698845,752,28,,Replenishment,83,01/04/2020 07:27,Positive
546758,589,6,Moscow subway,Purchase,91,01/04/2020 07:27,Negative
303826,328,6,Arrow,Purchase,98,01/04/2020 07:27,Negative
901962,972,6,,Purchase,93,01/04/2020 07:28,Negative
716348,771,6,Arrow,Purchase,90,01/04/2020 07:28,Negative
748674,807,3,UBER,Purchase,910,01/04/2020 07:30,Negative
484072,522,one,Lifcar,Purchase,646,01/04/2020 07:31,Negative
86109,93,6,Moscow subway,Purchase,77,01/04/2020 07:31,Negative
378567,408,6,,Purchase,75,01/04/2020 07:32,Negative
733507,790,5,,Purchase,438,01/04/2020 07:32,Negative
179273,194,6,,Purchase,51,01/04/2020 07:32,Negative
377293,407,6,Arrow,Purchase,73,01/04/2020 07:32,Negative
574070,618,6,,Purchase,99,01/04/2020 07:33,Negative
213933,231,6,Arrow,Purchase,97,01/04/2020 07:34,Negative
469483,506,6,,Purchase,77,01/04/2020 07:34,Negative
627274,675,2,Crossroads,Purchase,2971,01/04/2020 07:35,Negative
830389,894,sixteen,,Purchase,1357,01/04/2020 07:36,Negative
829462,893,twenty,,Purchase,2467,01/04/2020 07:36,Negative
43757,47,eight,Kinohod,Purchase,342,01/04/2020 07:37,Negative
275917,298,15,Gas station GAZPROMNEFT,Purchase,1760,01/04/2020 07:37,Negative
593188,638,6,,Purchase,86,01/04/2020 07:38,Negative
118286,127,9,White Rabbit,Purchase,565,01/04/2020 07:39,Negative
273940,296,14,Own company,Purchase,2167,01/04/2020 07:39,Negative
853792,920,3,GETT,Purchase,692,01/04/2020 07:40,Negative
58201,63,6,,Purchase,80,01/04/2020 07:41,Negative
679715,732,6,Arrow,Purchase,64,01/04/2020 07:42,Negative
580047,624,thirteen,Zara,Purchase,3899,01/04/2020 07:42,Negative
432736,466,eighteen,,Purchase,953,01/04/2020 07:43,Negative
780626,841,sixteen,,Purchase,761,01/04/2020 07:43,Negative
196824,213,6,,Purchase,80,01/04/2020 07:43,Negative
290287,314,5,PizzaHut,Purchase,498,01/04/2020 07:43,Negative
309685,334,28,,Replenishment,55,01/04/2020 07:43,Positive
152642,165,6,Arrow,Purchase,80,01/04/2020 07:43,Negative
705977,760,6,Moscow subway,Purchase,74,01/04/2020 07:44,Negative
41392,45,5,McDonald's,Purchase,489,01/04/2020 07:44,Negative
308449,333,9,CENTURY OF DEVELOPMENT,Purchase,287,01/04/2020 07:44,Negative
666114,717,6,Moscow subway,Purchase,57,01/04/2020 07:45,Negative
728803,785,5,Burger king,Purchase,366,01/04/2020 07:46,Negative
546739,589,6,Arrow,Purchase,50,01/04/2020 07:46,Negative
556303,599,eight,Cinema Pobeda,Purchase,354,01/04/2020 07:48,Negative
518838,559,5,Burger king,Purchase,261,01/04/2020 07:49,Negative
343701,371,eight,Karo Film,Purchase,328,01/04/2020 07:49,Negative
500396,539,6,Arrow,Purchase,89,01/04/2020 07:49,Negative
518934,559,6,,Purchase,90,01/04/2020 07:49,Negative
642318,691,6,Arrow,Purchase,61,01/04/2020 07:50,Negative
549142,592,3,UBER,Purchase,444,01/04/2020 07:51,Negative
385645,416,5,McDonald's,Purchase,461,01/04/2020 07:52,Negative
748258,806,6,Arrow,Purchase,92,01/04/2020 07:52,Negative
796117,858,6,,Purchase,51,04/01/2020 07:55,Negative
58517,63,eighteen,,Purchase,887,04/01/2020 07:55,Negative
833187,897,6,,Purchase,57,04/01/2020 07:55,Negative
362305,391,6,,Purchase,89,04/01/2020 07:56,Negative
64080,69,thirteen,H&M,Purchase,9400,01/04/2020 07:59,Negative
640140,688,28,,Translation,282,01/04/2020 07:59,Negative
626196,673,9,White Rabbit,Purchase,399,01/04/2020 07:59,Negative
843622,908,10,Great Moscow Circus,Purchase,210,01/04/2020 07:59,Negative
758967,817,28,,Replenishment,531,01/04/2020 08:01,Positive
37526,41,3,Kiwi Taxi,Purchase,222,01/04/2020 08:04,Negative
742438,799,21,,Purchase,1399,01/04/2020 08:04,Negative
525677,566,eight,Karo Film,Purchase,358,01/04/2020 08:06,Negative
835390,900,one,Carousel,Purchase,530,01/04/2020 08:06,Negative
566338,610,2,Platypus Online,Purchase,930,01/04/2020 08:06,Negative
185296,201,5,Dodo Pizza,Purchase,562,01/04/2020 08:07,Negative
461329,497,thirteen,WILDBERRIES,Purchase,2279,01/04/2020 08:07,Negative
520465,561,2,Billa,Purchase,3895,01/04/2020 08:08,Negative
4844,6,5,PizzaHut,Purchase,558,01/04/2020 08:08,Negative
435983,470,6,Arrow,Purchase,65,01/04/2020 08:09,Negative
313026,338,6,,Purchase,99,01/04/2020 08:09,Negative
331338,358,eleven,Cosmetic center,Purchase,2215,04/01/2020 08:10,Negative
620865,668,6,Moscow subway,Purchase,58,01/04/2020 08:12,Negative
213908,231,6,Moscow subway,Purchase,63,01/04/2020 08:13,Negative
924179,995,28,,Translation,2002,01/04/2020 08:13,Negative
558940,602,6,Arrow,Purchase,95,01/04/2020 08:14,Negative
917510,988,10,Great Moscow Circus,Purchase,308,04/01/2020 08:16,Negative
271353,294,5,Burger king,Purchase,354,01/04/2020 08:17,Negative
787713,849,6,Arrow,Purchase,84,01/04/2020 08:17,Negative
26528,29,6,,Purchase,71,01/04/2020 08:17,Negative
396936,428,5,Dodo Pizza,Purchase,303,01/04/2020 08:17,Negative
291057,315,3,Citymobil,Purchase,705,01/04/2020 08:18,Negative
33832,37,6,,Purchase,92,01/04/2020 08:18,Negative
387324,417,28,,Replenishment,727,01/04/2020 08:19,Positive
554523,597,6,Arrow,Purchase,89,01/04/2020 08:19,Negative
542396,584,eleven,Hairdresser DIMAX,Purchase,1523,01/04/2020 08:19,Negative
591969,637,5,Dodo Pizza,Purchase,409,04/01/2020 08:20,Negative
371404,401,5,Burger king,Purchase,186,04/01/2020 08:20,Negative
382940,413,5,Dodo Pizza,Purchase,473,04/01/2020 08:20,Negative
713817,768,17,,Purchase,23573,04/01/2020 08:21,Negative
177067,192,5,Dodo Pizza,Purchase,292,04/01/2020 08:22,Negative
246733,267,6,Arrow,Purchase,79,01/04/2020 08:23,Negative
846128,911,6,Arrow,Purchase,57,01/04/2020 08:23,Negative
65039,70,10,Great Moscow Circus,Purchase,469,04/01/2020 08:25,Negative
229485,248,6,,Purchase,52,04/01/2020 08:25,Negative
287110,310,28,,Translation,1782,01/04/2020 08:26,Negative
698515,752,eight,Kinohod,Purchase,463,04/01/2020 08:27,Negative
423787,457,6,Moscow subway,Purchase,50,04/01/2020 08:28,Negative
692562,746,6,Arrow,Purchase,91,04/01/2020 08:28,Negative
584037,628,15,ROSNEFT,Purchase,1573,04/01/2020 08:29,Negative
358199,386,17,,Purchase,42856,01/04/2020 08:30,Negative
709981,764,17,,Purchase,11017,04/01/2020 08:31,Negative
729375,785,thirteen,Lamoda,Purchase,9229,04/01/2020 08:31,Negative
595435,640,28,,Replenishment,2050,04/01/2020 08:31,Positive
418860,452,one,BelkaCar,Purchase,705,01/04/2020 08:35,Negative
596301,641,28,,Replenishment,913,01/04/2020 08:36,Positive
445447,480,6,Arrow,Purchase,70,01/04/2020 08:37,Negative
140320,151,eight,Okko,Purchase,467,01/04/2020 08:38,Negative
898907,969,6,Moscow subway,Purchase,96,01/04/2020 08:39,Negative
352478,380,21,,Purchase,3777,04/01/2020 08:40,Negative
416963,450,2,Platypus Online,Purchase,915,04/01/2020 08:40,Negative
232508,251,10,Great Moscow Circus,Purchase,748,04/01/2020 08:41,Negative
299028,323,6,Arrow,Purchase,90,04/01/2020 08:42,Negative
633883,682,6,Arrow,Purchase,91,04/01/2020 08:42,Negative
648098,697,6,,Purchase,96,01/04/2020 08:43,Negative
499352,538,5,,Purchase,304,01/04/2020 08:43,Negative
344145,372,2,Crossroads,Purchase,3789,04/01/2020 08:44,Negative
3481,4,thirteen,WILDBERRIES,Purchase,2747,04/01/2020 08:45,Negative
735720,792,eleven,BritVa Barbershop,Purchase,1930,04/01/2020 08:45,Negative
599949,645,14,Miraj Restaurant,Purchase,2976,04/01/2020 08:46,Negative
89954,97,6,,Purchase,87,04/01/2020 08:46,Negative
421691,455,5,,Purchase,540,04/01/2020 08:46,Negative
732235,788,14,Solo Burger Bar,Purchase,2966,01/04/2020 08:47,Negative
779842,840,28,,Replenishment,1218,01/04/2020 08:47,Positive
445703,480,eighteen,,Purchase,2752,01/04/2020 08:47,Negative
22884,25,6,,Purchase,76,01/04/2020 08:48,Negative
541370,583,10,Coral pool,Purchase,223,01/04/2020 08:48,Negative
760537,819,10,Great Moscow Circus,Purchase,729,01/04/2020 08:48,Negative
33748,37,6,,Purchase,69,04/01/2020 08:49,Negative
145555,157,6,,Purchase,86,04/01/2020 08:49,Negative
575206,619,6,Arrow,Purchase,63,01/04/2020 08:50,Negative
830344,894,eleven,Hairdresser DIMAX,Purchase,2455,01/04/2020 08:50,Negative
193678,210,5,KFC,Purchase,242,01/04/2020 08:51,Negative
561624,605,5,McDonald's,Purchase,180,01/04/2020 08:52,Negative
544952,587,6,Moscow subway,Purchase,99,01/04/2020 08:53,Negative
44025,48,one,Yandex.Drive,Purchase,747,01/04/2020 08:53,Negative
814594,877,9,White Rabbit,Purchase,575,01/04/2020 08:54,Negative
91546,98,28,,Translation,2959,01/04/2020 08:55,Negative
298760,323,one,Carousel,Purchase,1038,01/04/2020 08:55,Negative
630370,678,6,Arrow,Purchase,60,01/04/2020 08:55,Negative
99710,107,sixteen,,Purchase,726,01/04/2020 08:56,Negative
354998,383,6,,Purchase,98,01/04/2020 08:57,Negative
342198,370,5,PizzaHut,Purchase,232,01/04/2020 08:58,Negative
824261,888,one,Delimobil,Purchase,1443,01/04/2020 08:58,Negative
715123,770,5,KFC,Purchase,291,01/04/2020 08:58,Negative
864028,931,6,Moscow subway,Purchase,50,01/04/2020 08:59,Negative
391092,421,28,,Replenishment,888,01/04/2020 09:00,Positive
823886,887,eleven,Cosmetic center,Purchase,628,01/04/2020 09:00,Negative
752030,810,6,Moscow subway,Purchase,67,01/04/2020 09:02,Negative
58659,64,one,Lifcar,Purchase,1423,01/04/2020 09:02,Negative
138188,149,6,Arrow,Purchase,97,01/04/2020 09:02,Negative
407906,440,6,,Purchase,64,01/04/2020 09:04,Negative
314070,339,eleven,BritVa Barbershop,Purchase,1793,01/04/2020 09:04,Negative
501668,540,6,Arrow,Purchase,80,01/04/2020 09:05,Negative
870419,938,5,KFC,Purchase,444,01/04/2020 09:05,Negative
326032,353,3,Citymobil,Purchase,305,01/04/2020 09:08,Negative
101183,109,6,,Purchase,55,01/04/2020 09:08,Negative
60136,65,6,Moscow subway,Purchase,97,01/04/2020 09:09,Negative
522246,563,one,Delimobil,Purchase,402,01/04/2020 09:10,Negative
830512,895,one,BelkaCar,Purchase,1030,01/04/2020 09:10,Negative
921168,992,6,Arrow,Purchase,92,01/04/2020 09:10,Negative
592450,637,6,,Purchase,51,01/04/2020 09:11,Negative
226110,244,14,IL patio,Purchase,709,01/04/2020 09:11,Negative
218614,236,6,Moscow subway,Purchase,53,01/04/2020 09:11,Negative
199724,216,6,Arrow,Purchase,93,01/04/2020 09:12,Negative
849707,915,6,Moscow subway,Purchase,80,01/04/2020 09:12,Negative
528221,569,6,Arrow,Purchase,64,01/04/2020 09:13,Negative
611117,657,7,Pharmacy 23 plus,Purchase,358,01/04/2020 09:13,Negative
187987,204,5,Burger king,Purchase,360,01/04/2020 09:14,Negative
228646,247,6,,Purchase,76,01/04/2020 09:14,Negative
804073,866,14,Solo Burger Bar,Purchase,1343,01/04/2020 09:14,Negative
69800,75,eighteen,,Purchase,851,01/04/2020 09:15,Negative
119854,129,6,Arrow,Purchase,56,01/04/2020 09:15,Negative
579253,623,nineteen,,Purchase,284,01/04/2020 09:18,Negative
373702,403,6,,Purchase,74,01/04/2020 09:18,Negative
502871,541,21,,Purchase,2404,01/04/2020 09:19,Negative
889273,958,thirteen,WILDBERRIES,Purchase,8480,01/04/2020 09:19,Negative
2518,3,thirteen,WILDBERRIES,Purchase,6471,01/04/2020 09:20,Negative
643278,692,6,Arrow,Purchase,62,01/04/2020 09:20,Negative
556474,599,7,36.6,Purchase,254,01/04/2020 09:20,Negative
252025,272,28,,Translation,1245,01/04/2020 09:20,Negative
419290,452,6,Moscow subway,Purchase,63,01/04/2020 09:21,Negative
234211,253,6,Moscow subway,Purchase,76,01/04/2020 09:22,Negative
431965,466,one,Youdrive,Purchase,753,01/04/2020 09:22,Negative
224401,242,17,,Purchase,18985,01/04/2020 09:24,Negative
374258,404,5,Burger king,Purchase,230,01/04/2020 09:25,Negative
277467,300,6,,Purchase,94,01/04/2020 09:25,Negative
769175,829,3,YandexGO,Purchase,492,01/04/2020 09:26,Negative
681191,734,5,Dodo Pizza,Purchase,329,01/04/2020 09:26,Negative
139254,150,6,Arrow,Purchase,86,01/04/2020 09:26,Negative
19167,21,6,Moscow subway,Purchase,one hundred,01/04/2020 09:27,Negative
506812,546,6,Moscow subway,Purchase,93,01/04/2020 09:29,Negative
653926,704,6,,Purchase,93,01/04/2020 09:30,Negative
284304,307,eighteen,,Purchase,1774,01/04/2020 09:31,Negative
907576,978,6,Arrow,Purchase,53,01/04/2020 09:31,Negative
44206,48,5,,Purchase,271,01/04/2020 09:32,Negative
492004,530,6,Moscow subway,Purchase,94,01/04/2020 09:32,Negative
153185,165,28,,Translation,1732,01/04/2020 09:34,Negative
327305,354,6,Arrow,Purchase,58,01/04/2020 09:35,Negative
733694,790,6,Moscow subway,Purchase,71,01/04/2020 09:35,Negative
299213,323,6,Moscow subway,Purchase,97,01/04/2020 09:36,Negative
28378,31,6,Arrow,Purchase,72,01/04/2020 09:36,Negative
699481,753,6,Moscow subway,Purchase,80,01/04/2020 09:36,Negative
36714,40,5,Dodo Pizza,Purchase,406,01/04/2020 09:36,Negative
587583,632,6,,Purchase,67,01/04/2020 09:39,Negative
210068,227,6,Moscow subway,Purchase,92,01/04/2020 09:39,Negative
868141,935,14,Own company,Purchase,2730,01/04/2020 09:39,Negative
685558,738,eleven,Rive Gauche,Purchase,653,01/04/2020 09:39,Negative
35354,38,21,,Purchase,1994,01/04/2020 09:40,Negative
310740,336,2,Crossroads,Purchase,4325,01/04/2020 09:40,Negative
537857,579,nineteen,,Purchase,916,01/04/2020 09:41,Negative
204350,221,6,Moscow subway,Purchase,86,01/04/2020 09:41,Negative
1638,2,15,Gas station GAZPROM,Purchase,1781,01/04/2020 09:43,Negative
608923,655,6,,Purchase,91,01/04/2020 09:43,Negative
